temperature,humidity,label
28.42,40.91,0
10,80,1
30.11,40.03,0
10,30,1
28.64,41.55,0
29.92,44.6,0
28.16,43.0,0
10,30,1
28.44,42.53,0
10,80,1
28.25,40.64,0
28.22,42.96,0
28.49,40.81,0
28.01,40.88,0
28.34,41.95,0
10,80,1
10,30,1
10,30,1
28.17,40.54,0
10,80,1
29.03,44.51,0
28.09,44.56,0
29.97,40.16,0
10,30,1
29.08,42.71,0
30.76,44.25,0
60,80,1
30.14,40.91,0
60,30,1
10,80,1
30.74,44.36,0
10,30,1
28.1,41.74,0
60,30,1
10,30,1
10,30,1
29.77,44.96,0
10,80,1
28.4,40.35,0
30.49,41.49,0
60,30,1
28.32,44.27,0
10,80,1
60,80,1
30.74,41.65,0
60,80,1
30.9,41.52,0
10,80,1
28.49,40.11,0
28.29,40.28,0
60,30,1
30.56,42.25,0
28.23,44.01,0
10,80,1
10,80,1
60,80,1
10,80,1
10,80,1
10,30,1
60,80,1
28.47,43.55,0
60,80,1
30.06,44.54,0
10,80,1
28.59,43.66,0
29.36,41.65,0
60,30,1
28.49,40.5,0
10,80,1
28.94,41.58,0
10,30,1
60,80,1
10,30,1
60,30,1
28.83,42.3,0
29.83,42.46,0
10,30,1
10,30,1
29.57,43.2,0
10,80,1
28.88,42.9,0
30.12,43.66,0
60,30,1
10,30,1
10,80,1
30.02,40.57,0
10,80,1
30.48,42.05,0
10,30,1
29.57,43.45,0
30.01,43.87,0
29.32,44.37,0
10,30,1
60,80,1
10,80,1
29.2,43.94,0
29.07,43.06,0
10,80,1
60,80,1
10,80,1
29.04,41.32,0
10,80,1
60,30,1
10,80,1
28.08,44.76,0
10,80,1
60,80,1
60,30,1
29.35,42.44,0
10,80,1
28.19,41.05,0
60,80,1
30.13,42.84,0
28.57,44.95,0
29.21,40.48,0
60,80,1
30.97,40.0,0
10,30,1
29.32,42.91,0
28.34,42.12,0
29.54,42.48,0
60,80,1
30.62,42.36,0
28.07,42.78,0
30.23,41.33,0
10,80,1
30.89,41.96,0
29.94,42.7,0
29.33,42.24,0
10,80,1
28.89,41.75,0
60,80,1
60,80,1
28.57,40.45,0
30.0,41.74,0
29.18,44.39,0
10,80,1
29.51,40.4,0
30.17,42.2,0
60,30,1
10,80,1
28.97,42.04,0
10,80,1
30.08,40.56,0
28.62,41.78,0
60,80,1
10,30,1
30.61,41.63,0
10,30,1
29.58,40.34,0
10,80,1
30.15,41.28,0
30.0,43.64,0
29.92,43.92,0
60,80,1
29.07,41.67,0
10,30,1
60,30,1
10,80,1
28.65,40.39,0
10,30,1
29.72,41.04,0
29.27,43.92,0
30.95,42.44,0
60,80,1
60,30,1
28.44,42.9,0
29.24,42.67,0
10,80,1
10,80,1
30.19,40.7,0
30.95,41.95,0
60,80,1
60,80,1
28.85,40.71,0
10,80,1
30.75,41.44,0
30.18,42.99,0
30.51,41.82,0
28.1,43.33,0
60,30,1
29.43,40.97,0
10,80,1
29.94,42.26,0
29.78,40.33,0
28.07,42.4,0
60,80,1
10,30,1
60,30,1
10,30,1
30.53,44.94,0
30.15,44.4,0
30.7,42.92,0
28.03,40.29,0
60,80,1
29.21,43.53,0
60,30,1
30.77,42.74,0
29.52,43.23,0
30.48,40.78,0
60,80,1
29.67,42.62,0
60,80,1
10,30,1
28.06,40.99,0
60,30,1
29.09,42.8,0
30.82,41.54,0
30.78,42.57,0
29.32,44.48,0
29.12,42.68,0
30.32,43.86,0
10,30,1
30.15,41.51,0
30.03,42.02,0
29.58,42.26,0
60,30,1
28.82,41.66,0
60,30,1
28.93,44.42,0
29.27,44.52,0
29.72,40.41,0
60,30,1
28.55,44.09,0
10,30,1
28.18,44.92,0
29.48,40.8,0
30.82,42.55,0
60,30,1
30.35,41.94,0
60,80,1
10,30,1
10,80,1
29.59,42.48,0
10,30,1
60,30,1
29.58,44.36,0
10,30,1
10,80,1
30.72,44.34,0
10,80,1
30.6,44.24,0
60,80,1
10,80,1
30.37,44.83,0
29.25,43.54,0
10,30,1
28.57,44.49,0
28.42,44.84,0
30.86,43.22,0
10,30,1
30.03,41.77,0
60,30,1
28.48,43.9,0
10,80,1
30.09,41.92,0
10,80,1
29.48,44.13,0
60,30,1
10,80,1
60,30,1
10,30,1
10,30,1
60,30,1
10,30,1
60,80,1
28.37,42.13,0
30.99,43.64,0
10,80,1
60,30,1
30.79,41.62,0
28.7,40.09,0
28.1,40.09,0
10,80,1
29.34,42.29,0
29.22,41.06,0
10,80,1
60,30,1
30.31,41.52,0
10,30,1
29.26,42.21,0
30.68,43.18,0
28.08,44.21,0
10,80,1
60,30,1
29.64,44.82,0
60,30,1
10,30,1
10,80,1
29.39,42.9,0
10,80,1
29.65,41.36,0
29.72,40.71,0
10,80,1
10,30,1
60,30,1
60,80,1
30.92,41.81,0
29.69,42.59,0
30.97,41.68,0
28.29,42.41,0
60,30,1
29.86,44.35,0
60,30,1
60,30,1
10,80,1
10,80,1
28.57,44.52,0
10,30,1
29.43,44.5,0
10,30,1
10,80,1
10,80,1
30.03,40.54,0
28.75,40.28,0
30.39,43.85,0
60,30,1
10,80,1
28.32,41.6,0
10,80,1
30.38,44.68,0
29.39,41.55,0
29.3,42.01,0
60,80,1
10,80,1
30.71,43.56,0
28.68,41.97,0
60,30,1
28.64,40.11,0
60,80,1
60,30,1
29.25,43.59,0
29.06,40.75,0
28.8,44.92,0
10,30,1
60,30,1
10,80,1
10,30,1
60,80,1
29.72,44.41,0
10,80,1
29.98,42.42,0
10,30,1
10,80,1
60,80,1
29.51,42.87,0
10,30,1
29.28,44.35,0
60,80,1
10,30,1
30.12,44.79,0
60,30,1
30.52,42.53,0
28.2,44.11,0
60,30,1
10,80,1
30.19,42.68,0
60,80,1
60,30,1
60,80,1
60,30,1
28.87,44.37,0
30.89,40.49,0
60,80,1
30.05,41.51,0
30.15,42.15,0
29.56,41.0,0
28.6,40.17,0
10,30,1
60,80,1
29.18,44.65,0
10,30,1
30.36,41.68,0
28.46,43.31,0
10,80,1
10,30,1
29.45,41.9,0
28.49,42.4,0
10,30,1
29.15,44.73,0
30.65,41.82,0
60,80,1
30.44,42.77,0
28.0,43.64,0
10,30,1
60,80,1
10,30,1
10,80,1
60,30,1
28.1,42.0,0
30.06,40.72,0
28.29,40.81,0
30.71,40.79,0
10,80,1
30.64,43.18,0
10,30,1
10,30,1
60,80,1
60,80,1
30.97,43.36,0
28.95,42.94,0
30.65,41.43,0
29.44,43.77,0
29.42,44.8,0
30.34,44.08,0
10,30,1
10,30,1
28.44,44.72,0
10,30,1
28.49,44.83,0
30.02,44.2,0
60,30,1
30.77,44.42,0
28.34,41.3,0
29.88,40.23,0
60,80,1
29.29,41.47,0
60,80,1
29.48,44.34,0
28.74,42.82,0
29.09,41.87,0
30.02,40.59,0
10,30,1
60,80,1
28.74,44.5,0
28.52,40.46,0
29.29,42.22,0
60,30,1
10,80,1
30.19,40.49,0
30.52,44.85,0
30.7,40.97,0
30.71,44.73,0
60,80,1
60,80,1
60,30,1
30.7,44.12,0
28.82,43.1,0
60,30,1
28.12,42.66,0
30.96,40.07,0
10,30,1
28.16,43.45,0
10,30,1
10,80,1
10,30,1
60,80,1
10,30,1
10,30,1
30.71,41.71,0
10,30,1
28.8,40.82,0
29.65,41.41,0
28.52,41.78,0
60,30,1
60,30,1
60,80,1
29.8,40.67,0
10,80,1
10,30,1
28.8,40.09,0
28.13,42.11,0
28.3,44.95,0
60,80,1
29.26,41.34,0
10,80,1
60,30,1
10,80,1
60,80,1
29.11,41.12,0
10,80,1
10,80,1
10,80,1
10,80,1
10,30,1
10,80,1
60,80,1
29.75,40.52,0
60,80,1
10,80,1
60,30,1
29.39,43.34,0
60,80,1
30.56,40.77,0
29.09,44.27,0
60,80,1
29.55,44.94,0
60,30,1
60,80,1
10,30,1
29.97,43.2,0
60,80,1
29.29,44.67,0
28.57,44.19,0
30.24,43.83,0
60,30,1
60,80,1
10,80,1
60,80,1
10,30,1
60,80,1
10,80,1
29.85,44.7,0
29.54,43.21,0
29.78,40.96,0
60,80,1
30.87,42.72,0
28.32,43.62,0
28.11,43.42,0
60,30,1
30.12,42.71,0
60,30,1
28.47,41.93,0
30.69,40.04,0
10,30,1
60,30,1
29.82,40.4,0
10,80,1
28.03,44.51,0
10,80,1
10,30,1
60,80,1
10,30,1
29.27,44.46,0
28.85,43.82,0
60,30,1
30.47,41.02,0
28.14,43.71,0
10,30,1
28.56,43.97,0
30.94,44.63,0
10,30,1
10,30,1
29.02,43.68,0
10,80,1
28.73,41.42,0
30.08,40.84,0
30.58,43.02,0
60,30,1
10,30,1
10,80,1
60,80,1
10,30,1
28.0,41.23,0
28.35,44.0,0
10,30,1
10,30,1
29.72,43.41,0
29.37,43.93,0
10,80,1
28.81,44.54,0
29.09,42.98,0
28.87,40.62,0
10,80,1
28.11,40.61,0
30.24,42.43,0
28.86,40.0,0
10,80,1
29.55,40.08,0
29.35,40.51,0
10,80,1
30.11,43.83,0
28.25,42.33,0
60,30,1
10,30,1
10,80,1
60,80,1
60,80,1
30.18,42.9,0
60,30,1
60,80,1
10,80,1
30.23,42.6,0
10,80,1
28.26,44.16,0
10,30,1
29.82,42.24,0
30.38,43.21,0
60,80,1
10,80,1
60,30,1
28.23,44.68,0
60,80,1
60,80,1
30.9,44.96,0
29.58,44.41,0
29.35,43.81,0
60,80,1
28.79,42.46,0
60,30,1
10,80,1
30.67,40.48,0
29.94,43.75,0
10,30,1
29.41,43.56,0
28.43,44.04,0
60,30,1
30.52,42.96,0
10,30,1
28.35,42.05,0
10,30,1
30.79,42.57,0
30.37,44.24,0
10,80,1
28.78,44.78,0
30.73,44.44,0
30.45,44.59,0
10,30,1
10,30,1
60,80,1
60,30,1
60,30,1
60,80,1
28.9,44.49,0
10,30,1
29.97,44.42,0
10,30,1
60,80,1
29.04,42.05,0
10,30,1
60,80,1
60,80,1
10,80,1
28.61,44.27,0
28.69,41.22,0
30.65,40.89,0
30.08,41.83,0
28.76,40.49,0
10,30,1
10,80,1
30.7,43.55,0
28.41,42.0,0
60,80,1
60,80,1
10,80,1
10,80,1
28.09,44.4,0
10,80,1
60,80,1
29.37,40.86,0
30.49,42.31,0
29.43,42.68,0
60,80,1
60,30,1
60,80,1
29.01,43.57,0
10,80,1
10,30,1
60,30,1
28.39,42.65,0
30.34,43.23,0
30.75,43.64,0
60,80,1
30.91,44.74,0
28.56,42.91,0
30.72,43.17,0
29.2,41.68,0
60,80,1
10,80,1
60,30,1
60,30,1
10,30,1
10,30,1
30.49,42.08,0
10,30,1
30.75,41.5,0
60,30,1
30.92,44.39,0
29.07,41.22,0
10,80,1
10,30,1
29.03,43.33,0
60,80,1
60,30,1
29.45,40.44,0
30.54,41.52,0
28.89,44.64,0
60,30,1
60,80,1
29.76,41.17,0
29.39,43.38,0
28.54,43.34,0
29.71,40.18,0
28.41,43.73,0
30.34,42.74,0
60,30,1
30.6,40.23,0
60,30,1
10,30,1
30.51,43.97,0
10,30,1
28.67,40.54,0
29.88,42.51,0
60,80,1
28.2,41.08,0
10,80,1
29.42,41.44,0
10,30,1
60,80,1
30.21,42.66,0
30.13,42.57,0
30.33,43.69,0
60,30,1
10,80,1
60,80,1
29.46,41.61,0
28.08,40.55,0
28.95,42.97,0
28.67,41.84,0
29.12,44.64,0
10,80,1
28.75,43.11,0
10,30,1
28.7,40.82,0
30.75,43.87,0
60,80,1
28.7,40.79,0
60,80,1
28.54,43.17,0
60,30,1
30.63,43.48,0
30.49,43.18,0
29.77,42.01,0
28.7,43.51,0
30.43,40.06,0
30.09,42.9,0
10,80,1
60,80,1
60,30,1
30.33,41.89,0
28.77,40.23,0
28.72,43.31,0
28.11,44.75,0
10,80,1
60,80,1
10,80,1
60,30,1
10,30,1
29.0,44.48,0
28.73,40.25,0
29.29,42.97,0
29.66,41.29,0
60,30,1
29.42,40.75,0
10,80,1
60,30,1
30.25,40.83,0
30.67,43.99,0
10,30,1
28.76,43.65,0
10,80,1
10,30,1
10,80,1
60,80,1
29.02,41.91,0
60,80,1
30.39,42.35,0
30.25,42.82,0
30.07,44.2,0
29.84,44.8,0
30.13,44.76,0
10,80,1
60,80,1
28.55,41.75,0
30.01,43.8,0
28.64,41.45,0
10,30,1
30.24,42.91,0
10,80,1
28.96,44.34,0
28.15,40.5,0
60,30,1
10,80,1
30.38,42.71,0
30.24,40.98,0
28.01,41.62,0
10,80,1
30.93,41.81,0
60,30,1
29.59,43.67,0
30.75,43.04,0
30.27,44.55,0
10,30,1
60,80,1
10,80,1
30.17,44.9,0
10,80,1
30.52,40.49,0
10,80,1
10,30,1
10,80,1
60,80,1
60,80,1
10,30,1
30.58,41.53,0
10,30,1
28.3,43.49,0
29.93,44.95,0
60,30,1
60,80,1
10,30,1
60,80,1
10,30,1
60,30,1
60,80,1
10,30,1
29.33,44.97,0
60,80,1
10,80,1
10,30,1
10,30,1
29.19,42.3,0
60,30,1
60,80,1
60,30,1
60,30,1
28.28,43.07,0
30.94,40.72,0
28.18,43.84,0
28.26,42.46,0
29.08,42.05,0
10,30,1
60,30,1
30.72,40.05,0
30.37,43.63,0
29.1,44.87,0
30.29,41.28,0
29.38,44.83,0
10,80,1
60,30,1
10,80,1
10,80,1
10,80,1
29.01,41.07,0
10,30,1
10,30,1
60,80,1
60,30,1
60,80,1
28.13,40.9,0
30.61,43.12,0
10,80,1
30.88,41.6,0
10,30,1
30.37,43.64,0
10,80,1
60,30,1
28.96,40.02,0
60,80,1
28.25,41.6,0
30.31,44.03,0
60,80,1
28.47,42.62,0
29.28,42.17,0
10,30,1
29.87,42.56,0
10,80,1
10,80,1
30.15,44.79,0
29.84,42.23,0
30.99,41.08,0
29.98,43.38,0
28.25,44.71,0
60,30,1
10,80,1
60,30,1
30.43,43.82,0
60,80,1
29.13,42.98,0
29.56,45.0,0
10,80,1
10,30,1
10,80,1
10,80,1
60,30,1
28.19,42.01,0
10,30,1
30.02,43.61,0
30.56,44.41,0
10,30,1
60,30,1
60,30,1
29.44,43.71,0
29.62,40.52,0
28.24,41.15,0
10,80,1
60,30,1
29.21,42.25,0
28.48,41.14,0
60,80,1
29.97,44.1,0
29.74,41.27,0
60,30,1
29.84,44.79,0
10,80,1
10,30,1
10,80,1
29.82,42.29,0
60,80,1
29.37,40.89,0
30.61,40.9,0
29.57,44.73,0
28.13,40.46,0
60,80,1
29.37,42.18,0
30.95,40.75,0
29.63,40.75,0
60,30,1
28.37,43.89,0
29.4,40.86,0
29.84,40.49,0
28.65,44.51,0
60,80,1
30.13,41.64,0
30.47,44.39,0
28.01,41.47,0
60,30,1
60,30,1
28.35,40.93,0
29.64,44.62,0
28.82,44.48,0
29.63,44.11,0
10,30,1
60,30,1
10,30,1
10,30,1
30.39,44.44,0
29.47,44.08,0
10,80,1
10,30,1
60,80,1
60,80,1
30.05,43.34,0
28.26,40.92,0
30.27,43.68,0
10,80,1
28.57,40.81,0
30.28,41.31,0
60,30,1
60,30,1
28.7,42.88,0
30.47,41.15,0
28.82,40.89,0
60,80,1
29.58,42.3,0
10,30,1
10,80,1
29.05,40.22,0
29.9,42.22,0
10,30,1
30.63,41.59,0
10,80,1
60,80,1
29.8,44.72,0
60,80,1
60,80,1
29.14,43.01,0
28.33,42.57,0
10,80,1
30.49,41.14,0
10,80,1
60,30,1
30.72,41.82,0
28.04,41.28,0
10,30,1
10,30,1
29.98,43.62,0
28.83,40.25,0
60,80,1
29.33,43.37,0
10,30,1
10,80,1
60,30,1
10,30,1
60,30,1
10,30,1
10,80,1
10,30,1
30.24,43.77,0
60,80,1
28.6,44.75,0
29.23,44.58,0
10,30,1
28.04,40.21,0
10,80,1
10,30,1
10,80,1
28.97,42.06,0
10,30,1
28.88,42.13,0
29.38,43.64,0
10,30,1
28.11,42.29,0
29.7,42.04,0
29.73,43.94,0
30.08,43.41,0
30.78,40.83,0
29.4,44.48,0
29.0,43.32,0
60,30,1
28.84,42.93,0
30.52,42.55,0
29.13,40.81,0
28.96,40.74,0
29.22,43.19,0
10,30,1
10,30,1
29.13,44.92,0
28.98,42.3,0
29.75,44.18,0
28.2,41.91,0
30.72,42.76,0
28.06,44.11,0
10,30,1
10,80,1
60,30,1
60,30,1
10,30,1
29.73,44.27,0
60,30,1
10,80,1
10,30,1
60,30,1
30.51,41.71,0
10,80,1
60,80,1
10,80,1
30.4,40.53,0
30.18,40.28,0
28.46,40.41,0
60,80,1
28.48,41.29,0
28.95,43.59,0
10,80,1
29.47,40.51,0
10,80,1
10,80,1
29.73,43.55,0
28.78,43.42,0
10,80,1
60,30,1
60,80,1
28.1,44.75,0
30.12,41.89,0
60,80,1
28.47,42.9,0
29.39,43.13,0
30.43,40.36,0
10,80,1
60,30,1
60,80,1
60,80,1
30.73,41.24,0
30.71,42.59,0
10,30,1
30.2,43.25,0
30.68,43.79,0
60,30,1
10,30,1
10,30,1
28.88,41.64,0
10,80,1
10,80,1
28.63,43.77,0
30.82,41.44,0
10,80,1
29.72,43.9,0
29.51,43.35,0
60,80,1
28.43,43.8,0
60,80,1
60,30,1
10,30,1
30.97,43.92,0
30.96,44.67,0
60,30,1
60,80,1
10,80,1
29.81,42.21,0
60,30,1
10,80,1
60,30,1
60,80,1
60,30,1
10,80,1
28.85,44.09,0
10,80,1
29.07,43.94,0
30.09,43.26,0
30.13,44.61,0
29.27,41.99,0
30.69,40.23,0
28.71,44.11,0
29.69,42.49,0
10,80,1
28.64,43.73,0
60,80,1
30.74,44.0,0
28.62,44.2,0
30.39,43.62,0
10,30,1
10,80,1
10,30,1
30.35,41.43,0
28.26,42.08,0
10,80,1
60,30,1
60,80,1
30.32,41.11,0
60,30,1
60,80,1
60,30,1
30.55,40.32,0
29.87,42.22,0
60,80,1
28.57,42.23,0
10,80,1
28.66,42.51,0
60,30,1
60,30,1
30.5,44.94,0
28.72,44.45,0
28.3,44.22,0
29.22,44.47,0
28.81,41.44,0
60,30,1
29.3,41.67,0
10,80,1
10,80,1
29.72,42.76,0
60,30,1
60,30,1
10,30,1
29.44,42.68,0
10,80,1
60,80,1
29.75,41.47,0
10,30,1
60,30,1
29.23,42.46,0
10,80,1
60,30,1
28.34,43.1,0
60,30,1
60,30,1
10,30,1
28.51,44.18,0
29.69,40.24,0
29.08,43.53,0
28.88,41.25,0
29.8,41.3,0
30.28,44.52,0
10,80,1
10,80,1
10,30,1
29.83,40.02,0
60,80,1
10,80,1
28.38,43.49,0
60,80,1
10,30,1
10,80,1
28.62,42.47,0
30.61,41.92,0
60,30,1
30.06,45.0,0
10,80,1
28.91,44.36,0
60,80,1
29.13,44.62,0
30.03,43.48,0
10,30,1
60,80,1
29.31,40.16,0
60,80,1
30.57,43.67,0
60,80,1
28.25,44.97,0
29.67,44.53,0
10,30,1
30.02,43.91,0
60,80,1
10,30,1
30.16,43.98,0
60,30,1
60,80,1
28.1,43.94,0
10,80,1
29.68,41.15,0
60,30,1
29.95,41.81,0
10,80,1
28.45,41.39,0
28.32,42.29,0
28.12,40.06,0
10,30,1
10,30,1
28.59,43.14,0
10,30,1
29.8,44.76,0
60,30,1
10,30,1
10,80,1
30.69,42.61,0
30.09,41.61,0
60,30,1
60,80,1
60,30,1
60,80,1
30.92,43.62,0
10,80,1
60,30,1
28.86,44.38,0
30.99,44.94,0
10,80,1
60,80,1
30.49,42.15,0
30.38,42.03,0
30.54,43.21,0
30.02,44.09,0
60,30,1
60,80,1
28.76,41.64,0
29.61,41.86,0
10,80,1
10,30,1
30.61,43.98,0
60,80,1
28.7,41.82,0
30.04,42.82,0
29.78,44.67,0
60,80,1
30.2,44.39,0
10,80,1
60,80,1
28.78,41.46,0
10,80,1
60,30,1
28.52,41.02,0
60,80,1
29.62,44.77,0
29.26,40.18,0
60,80,1
30.74,44.15,0
60,80,1
60,80,1
30.23,41.54,0
60,80,1
10,80,1
10,80,1
30.61,43.45,0
30.39,43.16,0
30.19,44.45,0
60,30,1
10,80,1
10,80,1
10,80,1
30.52,43.17,0
29.97,41.15,0
28.56,43.88,0
29.3,41.02,0
10,30,1
29.16,43.73,0
28.34,40.01,0
29.22,44.15,0
60,80,1
28.78,41.44,0
60,30,1
60,30,1
60,30,1
60,30,1
10,80,1
28.26,40.34,0
30.37,43.1,0
28.01,42.38,0
28.71,41.92,0
60,30,1
30.48,44.7,0
28.12,40.2,0
29.62,42.23,0
28.04,44.79,0
60,30,1
28.7,42.66,0
10,80,1
28.86,41.52,0
10,30,1
30.45,41.23,0
60,30,1
29.98,44.24,0
10,80,1
10,80,1
10,30,1
60,30,1
60,80,1
28.73,44.21,0
29.75,43.32,0
10,30,1
30.12,44.73,0
60,80,1
30.63,42.51,0
28.37,44.15,0
28.54,44.23,0
30.56,43.06,0
29.26,42.77,0
28.94,43.41,0
30.52,43.08,0
60,80,1
28.45,41.43,0
60,80,1
10,30,1
28.19,44.19,0
30.12,41.84,0
60,30,1
10,80,1
60,30,1
29.93,41.32,0
28.59,41.33,0
30.13,41.9,0
29.4,43.75,0
29.21,41.82,0
10,30,1
30.66,40.86,0
28.19,43.08,0
10,80,1
30.76,43.36,0
60,30,1
60,30,1
60,80,1
10,80,1
29.7,41.46,0
60,30,1
10,30,1
28.19,42.58,0
10,80,1
10,80,1
30.55,42.77,0
10,80,1
60,30,1
10,30,1
60,80,1
29.13,41.42,0
60,30,1
30.04,44.39,0
29.55,43.24,0
29.64,43.94,0
60,80,1
10,30,1
28.77,40.66,0
10,80,1
30.52,42.68,0
60,80,1
30.56,41.23,0
60,30,1
30.42,40.6,0
28.52,41.04,0
10,30,1
30.93,40.71,0
30.77,44.3,0
29.12,41.19,0
60,80,1
30.19,43.56,0
29.42,41.12,0
60,80,1
10,80,1
29.23,41.69,0
30.26,40.44,0
60,30,1
10,30,1
60,80,1
29.35,43.09,0
10,80,1
28.2,42.68,0
60,30,1
30.79,43.31,0
10,30,1
29.06,43.87,0
60,30,1
10,30,1
30.48,40.46,0
30.21,43.63,0
60,30,1
30.97,40.09,0
30.59,42.27,0
10,80,1
28.1,42.66,0
29.34,44.72,0
28.05,42.95,0
30.21,42.46,0
28.32,43.81,0
30.86,41.74,0
28.11,41.1,0
29.88,43.41,0
30.76,40.92,0
60,30,1
60,80,1
29.33,43.6,0
28.36,44.36,0
60,80,1
10,30,1
28.72,42.08,0
60,80,1
30.39,43.82,0
60,80,1
10,80,1
30.06,40.52,0
10,30,1
29.72,40.74,0
29.1,40.61,0
28.81,43.74,0
29.91,42.26,0
10,30,1
29.06,40.89,0
29.69,42.23,0
60,80,1
28.13,42.67,0
60,30,1
30.37,44.68,0
10,30,1
60,80,1
28.78,40.12,0
30.26,41.31,0
30.37,41.27,0
60,30,1
60,80,1
10,80,1
28.03,40.83,0
28.4,44.04,0
28.44,43.83,0
29.94,43.8,0
29.14,44.87,0
60,30,1
10,80,1
10,30,1
29.24,40.17,0
60,80,1
10,30,1
60,80,1
29.57,44.52,0
29.25,41.16,0
10,30,1
28.47,40.41,0
10,80,1
60,80,1
30.37,41.27,0
60,30,1
28.26,40.52,0
10,80,1
28.45,40.68,0
10,30,1
30.05,43.72,0
28.3,40.38,0
30.21,41.71,0
29.36,44.31,0
30.28,40.01,0
30.06,43.94,0
30.74,44.88,0
60,30,1
28.83,44.53,0
10,80,1
10,80,1
30.21,43.37,0
60,30,1
28.49,41.88,0
10,30,1
30.19,43.18,0
30.72,41.75,0
28.33,42.19,0
10,80,1
29.89,42.39,0
10,80,1
10,30,1
28.79,40.24,0
10,80,1
30.79,42.47,0
30.25,42.31,0
30.01,42.68,0
60,30,1
29.4,44.47,0
28.24,44.18,0
30.61,44.42,0
29.49,43.09,0
60,30,1
29.95,42.87,0
28.33,43.08,0
30.36,44.53,0
30.7,44.33,0
10,80,1
30.88,41.84,0
60,80,1
60,80,1
10,80,1
10,80,1
60,80,1
60,30,1
28.3,41.4,0
30.08,41.64,0
60,80,1
28.62,42.41,0
29.76,40.71,0
60,30,1
60,80,1
10,80,1
30.5,42.31,0
60,30,1
30.94,41.28,0
29.39,41.97,0
60,80,1
28.78,44.82,0
10,80,1
60,30,1
60,80,1
10,30,1
60,80,1
10,80,1
29.18,42.71,0
10,30,1
10,80,1
60,80,1
60,30,1
60,30,1
60,30,1
28.23,40.08,0
29.65,44.24,0
28.03,42.31,0
10,30,1
10,80,1
10,30,1
10,80,1
30.31,42.08,0
10,80,1
30.21,41.38,0
29.63,43.66,0
30.39,43.97,0
10,30,1
10,80,1
30.86,42.84,0
60,80,1
30.65,40.98,0
28.77,42.61,0
10,30,1
10,80,1
60,30,1
29.61,41.42,0
29.74,43.42,0
60,30,1
30.87,42.93,0
30.54,43.18,0
28.76,43.39,0
10,30,1
60,30,1
60,80,1
28.9,44.79,0
60,30,1
28.99,42.5,0
60,80,1
30.25,43.5,0
10,30,1
60,80,1
28.97,40.6,0
29.89,41.01,0
28.22,40.01,0
28.86,43.3,0
29.92,44.86,0
29.61,42.93,0
29.08,41.38,0
30.95,44.28,0
30.01,40.42,0
10,30,1
30.05,40.11,0
30.06,40.14,0
30.0,44.13,0
60,80,1
10,30,1
10,30,1
10,30,1
29.31,43.51,0
29.55,44.01,0
28.2,40.6,0
60,80,1
28.46,43.73,0
60,80,1
60,80,1
28.27,43.0,0
28.07,43.32,0
10,80,1
60,80,1
10,30,1
60,30,1
60,30,1
30.4,41.0,0
29.04,44.19,0
28.28,42.63,0
60,30,1
60,80,1
29.32,41.52,0
28.17,44.5,0
29.57,43.81,0
10,80,1
30.69,42.49,0
60,30,1
10,80,1
29.2,40.36,0
10,30,1
28.23,44.65,0
28.88,41.06,0
30.08,43.39,0
10,30,1
60,80,1
10,30,1
10,30,1
28.96,40.35,0
10,30,1
29.77,40.65,0
10,80,1
30.2,42.5,0
28.3,44.57,0
60,30,1
10,30,1
29.86,41.85,0
29.15,44.36,0
28.71,44.14,0
29.47,43.32,0
10,80,1
60,30,1
10,80,1
29.95,43.98,0
60,30,1
60,80,1
28.87,44.48,0
10,80,1
60,80,1
10,80,1
29.14,42.29,0
30.97,41.68,0
60,80,1
10,30,1
60,30,1
30.99,41.48,0
28.87,43.78,0
60,80,1
60,30,1
10,80,1
60,30,1
29.65,40.27,0
28.96,42.06,0
60,80,1
60,30,1
60,80,1
29.35,41.48,0
10,30,1
30.53,44.04,0
10,80,1
10,80,1
10,80,1
30.55,43.3,0
30.32,43.74,0
28.15,41.47,0
10,80,1
28.37,41.37,0
60,80,1
30.49,44.58,0
10,30,1
30.26,40.6,0
10,30,1
30.79,41.54,0
28.58,43.76,0
60,30,1
10,80,1
28.99,43.93,0
29.85,42.95,0
10,80,1
28.41,44.83,0
60,30,1
28.15,40.82,0
60,80,1
29.05,43.29,0
10,30,1
10,30,1
30.19,44.29,0
28.78,42.52,0
30.96,41.56,0
10,80,1
28.19,44.0,0
60,30,1
10,80,1
10,80,1
60,30,1
28.75,43.02,0
29.32,42.78,0
60,80,1
60,80,1
10,80,1
10,80,1
28.92,44.68,0
29.02,41.81,0
29.54,43.9,0
60,30,1
30.7,44.07,0
10,30,1
30.35,44.78,0
10,30,1
60,80,1
60,30,1
29.53,42.14,0
28.53,42.26,0
28.14,41.45,0
10,30,1
30.11,42.6,0
29.58,43.76,0
29.08,40.98,0
60,80,1
10,80,1
30.65,43.81,0
60,80,1
60,80,1
60,80,1
30.84,41.51,0
10,80,1
60,80,1
29.03,43.19,0
60,30,1
60,30,1
29.82,40.78,0
10,30,1
10,30,1
29.41,44.44,0
28.48,44.76,0
28.99,40.39,0
29.83,42.54,0
10,80,1
30.97,41.14,0
10,30,1
10,30,1
29.28,40.93,0
60,80,1
30.36,44.42,0
10,80,1
60,80,1
29.06,42.94,0
28.78,44.89,0
10,80,1
28.09,40.14,0
29.21,40.12,0
30.95,42.75,0
30.35,41.38,0
60,80,1
28.67,44.85,0
